2.288375049829483032e-02
4.156160056591033936e-01
1.447749207727611065e-03
-1.900681381812319160e-04
3.408987540751695633e-03
3.183485008776187897e-03
4.051115512847900391e-01
-1.631803363561630249e-01
2.039906978607177734e-01
3.064470831304788589e-03
2.237636968493461609e-02
1.526999026536941528e-01
1.990733891725540161e-01
-1.465275436639785767e-01
-4.737891629338264465e-02
1.408819258213043213e-01
