-1.184722185134887695e-01,-3.660627007484436035e-01,-5.228897333145141602e-01,-9.514933824539184570e-02,-6.951173394918441772e-02,8.208055049180984497e-02,-3.264620900154113770e-01,3.455019090324640274e-03,-1.104700099676847458e-02,-1.061311587691307068e-01,5.204515531659126282e-02,1.652267426252365112e-01,2.832565009593963623e-01,-5.750084295868873596e-02,1.510360836982727051e-02,-1.519579887390136719e-01,5.986183136701583862e-02,5.747501924633979797e-02,1.538434743881225586e+00
1.020230650901794434e-01,-1.201118081808090210e-01,9.281122684478759766e-02,-3.258124706917442381e-06,9.953455068171024323e-03,-6.494171172380447388e-02,5.425150692462921143e-02,-1.338040828704833984e-01,-6.414248794317245483e-02,-2.529519796371459961e-01,-2.135884761810302734e-01,-1.515197008848190308e-01,-8.035685122013092041e-02,-1.283502280712127686e-01,-1.049520820379257202e-01,-1.571948453783988953e-02,-1.379579156637191772e-01,2.033049017190933228e-01,7.788559794425964355e-02
-2.617725171148777008e-02,-9.588857740163803101e-02,-1.907889917492866516e-02,7.410624623298645020e-02,2.077586650848388672e-01,2.177808433771133423e-02,1.244563795626163483e-02,-3.069677576422691345e-02,1.233254298567771912e-01,6.377271562814712524e-02,-1.872130781412124634e-01,-9.934091567993164062e-02,2.437699735164642334e-01,-1.977179050445556641e-01,2.333704978227615356e-01,7.604693621397018433e-02,3.517658263444900513e-02,-2.031336724758148193e-02,6.234297752380371094e-01
-1.794532239437103271e-01,-1.040045693516731262e-01,-3.088061511516571045e-02,2.463334798812866211e-02,-3.369702771306037903e-02,5.260980874300003052e-02,-1.897279471158981323e-01,1.591950356960296631e-01,-1.249755918979644775e-01,-2.241742610931396484e-01,-1.413962841033935547e-01,7.659792900085449219e-02,-1.656407117843627930e-02,-8.711520582437515259e-02,1.675595901906490326e-02,-4.310598224401473999e-02,1.453316491097211838e-02,1.834256649017333984e-01,6.206190586090087891e-02
-1.636128723621368408e-01,-1.223980560898780823e-01,5.715273693203926086e-02,-5.273923277854919434e-03,-1.634554266929626465e-01,-1.124319359660148621e-01,-6.824475526809692383e-02,5.623078346252441406e-02,7.022502273321151733e-02,7.733350247144699097e-02,1.498333662748336792e-01,8.315810933709144592e-03,-4.844623804092407227e-02,1.285036057233810425e-01,-1.808782219886779785e-01,-1.053672432899475098e-01,-8.083629608154296875e-02,1.258129347115755081e-02,-3.572596982121467590e-02
-1.481770575046539307e-01,-8.277107775211334229e-02,-1.358982324600219727e-01,8.350498974323272705e-03,-1.978207230567932129e-01,-1.159556768834590912e-02,-4.604880511760711670e-02,9.421202121302485466e-04,-9.452956914901733398e-02,-8.185283094644546509e-02,-4.641792774200439453e-01,-5.057383701205253601e-02,-1.542841345071792603e-01,-4.945956170558929443e-01,1.549054831266403198e-01,3.226460516452789307e-02,1.179780736565589905e-01,4.159122705459594727e-02,-2.477792263031005859e+00
1.676311902701854706e-02,1.064044311642646790e-01,-1.206553578376770020e-01,-6.429612636566162109e-02,1.554964929819107056e-01,3.509847074747085571e-02,-3.445557504892349243e-02,-4.935254901647567749e-02,-2.450827360153198242e-01,-4.030500352382659912e-01,-2.894016504287719727e-01,-2.753036329522728920e-03,-1.408534944057464600e-01,-4.597920477390289307e-01,1.023601293563842773e-01,2.654137015342712402e-01,1.396320313215255737e-01,-7.723908126354217529e-02,-3.712134361267089844e-01
-1.213326901197433472e-01,-2.269675731658935547e-01,-2.331113219261169434e-01,-7.573347073048353195e-03,-4.999543074518442154e-03,-1.486170738935470581e-01,-3.052761554718017578e-01,4.116396978497505188e-02,-2.244956791400909424e-02,-2.664654850959777832e-01,-3.359702974557876587e-02,8.216327428817749023e-02,-9.974095039069652557e-03,-3.860322535037994385e-01,-2.443199902772903442e-01,-1.473428606986999512e-01,-6.006628647446632385e-02,9.362895041704177856e-02,-1.818035691976547241e-01
-7.311271131038665771e-02,-7.415933161973953247e-02,3.011763840913772583e-02,-4.402872920036315918e-02,-2.632527649402618408e-01,-1.898817270994186401e-01,-2.913644723594188690e-02,-4.748572409152984619e-02,-5.266289710998535156e-01,1.558852940797805786e-01,-3.518139477819204330e-03,-5.820197518914937973e-03,7.661242038011550903e-02,-1.603377424180507660e-02,3.746860921382904053e-01,4.474667310714721680e-01,2.947208583354949951e-01,-1.023616716265678406e-01,-2.334729284048080444e-01
2.502490580081939697e-01,-4.918411374092102051e-01,5.645493268966674805e-01,5.919883027672767639e-02,-5.157304406166076660e-01,-3.482059240341186523e-01,-4.500409122556447983e-03,-3.855129331350326538e-02,-5.070779323577880859e-01,2.554088234901428223e-01,9.338652342557907104e-02,6.614109873771667480e-02,-3.602824360132217407e-02,1.004178076982498169e-01,3.955126106739044189e-01,2.900467514991760254e-01,5.810030698776245117e-01,-2.501171529293060303e-01,-1.206379476934671402e-02
