5.795378754669400223e-08,-1.033492438295979809e-07,8.308700927273093839e-08,1.386551495841104042e-08,-6.151264386744514923e-08,-6.410446218296783627e-08,3.104041823576153547e-08,-2.864312342865105165e-08,-1.554698343397831195e-07,-4.109145379516121466e-08,5.798312585625353677e-08,5.776240286081701925e-08,-1.403536309396713477e-08,1.587823561521872762e-07,-2.546261157476692460e-08,-6.744712521822293638e-08,5.783106971080087533e-08,-5.776587030936752853e-08,1.566415193110515247e-07,-2.450584091207019810e-08,2.244376351434596017e-10,1.778199276714076404e-07,-2.871916393587525818e-08,1.222611256679329017e-08,-1.882913664985608193e-07,-3.622531963287656254e-08,-8.857589506305885152e-08,-1.881993370034251711e-07,3.419756211542335222e-08,-8.258330552735060337e-08,-1.633094939279544633e-07,2.868160642321981868e-08
2.864006809488728322e-08,1.594992937725692173e-07,1.397914495271379565e-08,-1.635409034861368127e-07,1.368384339173189801e-08,1.629868506825005170e-07,-1.386727710439572547e-08,2.870796578235967900e-08,-1.567380394362771767e-07,-4.102472672684598365e-08,-3.633304501704515133e-08,2.247621608830741025e-07,-1.744791262581202318e-07,-5.226818089454354777e-08,6.184966139244352235e-08,-6.112974659799874644e-08,1.022001541173267469e-07,4.141408282976044575e-08,-3.454393748825168586e-08,5.794481339194135217e-08,-1.871747770110232523e-07,2.870006454713802668e-08,-1.729642984393819916e-09,1.306145502866229435e-08,-2.857516889775979507e-08,-4.948742571286857128e-08,-6.101628713395257364e-08,1.629899770705378614e-07,2.869051485276941094e-08,-2.920818786833478953e-08,-2.246566026542495820e-07,-3.620127486669844075e-08
1.629815784554011771e-07,3.632209200077340938e-08,7.707387794653186575e-08,-5.769114963527499640e-08,-6.528085094714697334e-08,-1.367822761721981806e-07,8.966779319052875508e-08,3.319322772199484461e-08,-1.399565263682234217e-08,1.395077031673963575e-08,7.492213427440219675e-08,1.914000336000754032e-07,-8.017662977977124683e-09,1.033427832197730822e-08,1.551202188920797198e-07,-3.727354425109297154e-08,-4.099632278098397364e-08,-5.793499369133314758e-08,4.418921548676735256e-07,1.942068763582938118e-07,5.789713242165817064e-08,-2.374491003820367041e-07,-9.818085544566201861e-08,-1.879503486179601168e-07,-1.784329350940083714e-10,-1.008891317155757861e-07,-1.643716984744969523e-07,-1.350209970496507594e-07,1.415959189898785553e-07,1.955647803697502241e-07,2.628204676113909954e-08,-8.122244565811342909e-08
4.088569482973980485e-08,-6.149894460349969449e-08,-5.813631887008341437e-08,-1.587962259463893133e-07,2.984264568794969819e-08,5.572135108877773746e-08,3.406511694947766955e-08,2.863463954838607606e-08,-4.090058780548133655e-08,2.857062142425093043e-08,-1.395589599439972517e-08,-1.628066570447117556e-07,2.860876335830653261e-08,1.394259463438629609e-08,2.014357036728142702e-08,2.536502563543763245e-08,1.882922191498437314e-07,6.243699601782282116e-08,-6.485695536184721277e-08,-7.935214263454781758e-09,-3.624095157306328474e-08,-4.098691874787618872e-08,-4.273104181606868224e-08,-8.311992161225134623e-08,-2.375210925720239175e-07,-2.872371140938412282e-08,-1.374210789606422622e-08,-1.873642361260863254e-07,-5.806890257531449606e-08,2.867502679748668015e-08,1.535532732077626861e-07,1.088356853529148793e-07
-1.630095880500448402e-07,1.841443548755705706e-07,1.079842704143629817e-07,-6.130826335493111401e-08,-8.155670627729705302e-08,1.402662253013886584e-08,1.113425440735227312e-07,-1.663466093759780051e-07,2.534562004719020933e-10,-5.298083394222885545e-08,8.057533307237463305e-08,-1.404420544304230134e-07,7.930889722729261848e-08,1.200222925490379566e-07,9.366232234242488630e-08,-8.417172381314230734e-08,1.382153236306749022e-08,-1.874485207054021885e-07,-2.300812127487006364e-07,9.633485120730256313e-09,-2.921565034341710998e-08,-1.604092005891288863e-07,1.414177717151687830e-07,3.070176646247091412e-08,4.042518497726632631e-08,1.024961377993349743e-07,-2.604289583985064382e-08,2.350469827661072486e-07,-8.190965417043116759e-08,4.846710588424230082e-09,6.933262142183593824e-08,3.746174925822742807e-08
-2.889186845322910813e-08,3.014447003124587354e-08,1.393537240801379085e-04,5.107299116957619844e-08,-2.019704368194652488e-07,-1.375046093016862869e-03,1.488714711740612984e-03,-2.720473730732919648e-07,4.099506512034167827e-08,-1.652624916914646747e-07,-1.333840657025575638e-03,1.189858025441026257e-07,1.062000053934752941e-03,-9.240746730938553810e-04,-1.139472033173660748e-06,-1.472386065870523453e-03,1.488586036657579825e-07,-5.268676162017982278e-08,-6.328535382635891438e-04,1.465175766497850418e-03,-1.595092840034340043e-07,-5.196047681010895758e-08,-8.920845575630664825e-04,4.118374263839541527e-08,2.603642279552786931e-08,-1.204143629252030223e-08,-2.281159794392806361e-07,5.891372722999221878e-08,-1.336662215180695057e-03,-1.041984767653048038e-03,1.976941857719793916e-04,1.463121152482926846e-03
5.579068940164688684e-08,9.917737742171084392e-08,2.899443245496513555e-07,6.197167579102824675e-08,-2.540653021299021930e-08,-4.723390816252504010e-07,4.449022981134476140e-06,2.022052285610698164e-07,-1.527486261920785182e-07,-2.764621065409755829e-08,-5.472147604450583458e-04,1.287119602011443931e-07,3.835028792309458368e-07,-2.561722567406832241e-07,2.981311990879476070e-04,-5.541182472370564938e-04,2.842315716122811864e-08,-4.061525160636847431e-08,1.466932957328026532e-07,5.795299075543880463e-04,6.126202833911520429e-08,-2.139907984144429065e-08,-4.509520579176751198e-07,-4.923823571090224505e-10,4.076964188470810768e-08,-3.637963263969368199e-09,1.386942560799298008e-08,-4.262017228029435501e-07,-5.315857706591486931e-04,1.459197296327374715e-08,-1.027162738864717539e-06,5.828372086398303509e-04
3.619937061216660368e-08,1.612455946542468155e-07,-8.525694283889606595e-08,-5.177418316293369571e-08,-1.850454651730615296e-07,4.074272297316383629e-08,6.093456761391280452e-08,-1.086387424464874130e-08,-5.798767332976240141e-08,-1.387303072419854288e-08,-3.019978578322479734e-07,1.228068526870629285e-07,7.592857009797171486e-09,1.403220721840625629e-07,6.748464898009842727e-08,-3.056403485857117630e-08,-6.414608577642866294e-08,1.503351332310387534e-10,-2.104317644580078195e-07,1.095744934787035163e-07,1.630428556609331281e-07,3.623081212822398811e-08,-1.219363667814832297e-07,6.141596742281762999e-08,6.420354026204222464e-08,3.533415693368624488e-08,1.683323347378973267e-08,-7.274821456348945503e-08,2.043977360699500423e-07,-1.299776783980632899e-07,-1.232175179666228360e-07,-7.384372668894911840e-09
1.479471620768890716e-07,5.806648673001291172e-08,1.940662214261479335e-10,2.870887527706145192e-08,4.873647796443947300e-08,1.636446711472672177e-07,1.872051957896303520e-10,1.721230158402420329e-09,1.567048428796624648e-07,-1.566028089428073145e-07,4.098299655197479296e-08,1.085722942661959678e-07,-5.145328785260971927e-08,1.085186340787913650e-07,3.617859434257297835e-08,-1.103134437130393053e-07,2.254613633567714714e-07,2.374980425656758598e-07,3.619047461711488722e-08,1.637275204302568454e-07,-1.608591730928310426e-07,2.046403935196394741e-08,5.806921521411823051e-08,-6.734964586030400824e-08,-1.492337919906105981e-10,1.923275705362215149e-10,3.169751039422408212e-08,2.745735305786922709e-10,1.372511171382484463e-08,-4.146882304212340387e-08,6.458547119336799369e-08,-2.868126358634981443e-08
-1.567266707525050151e-07,2.926253017676572199e-08,2.922143238492935780e-08,4.145171317304630065e-08,-1.627913661650381982e-07,-1.623763807856448693e-07,1.882300892930288683e-07,-1.777026739091525087e-07,-1.809140282027499325e-09,-6.416249931362472125e-08,-1.303678498487670367e-08,7.060023676785931457e-08,1.566859708646006766e-07,2.847694346996831882e-08,3.617893540308614320e-08,-1.577603048197318003e-10,8.854616595499464893e-08,-5.805318536999948265e-08,-9.931227396009489894e-08,2.845426294584285642e-08,4.107144491172221024e-08,-1.629278472137229983e-07,-2.863760961702155328e-08,5.795674340447476425e-08,1.567271823432747624e-07,-1.882395821439786232e-07,1.015475774579499557e-07,6.179099898417916847e-08,-4.053940472203976242e-08,-1.878480304640106624e-07,-1.942367516827303575e-10,-5.812409753502834064e-08
