-3.855276154354214668e-03,-3.231410402804613113e-03,-5.916475653648376465e-01,1.045208051800727844e-01,7.246789336204528809e-01,7.830300368368625641e-03,-4.987674057483673096e-01,1.763178408145904541e-01,-1.387973607052117586e-04,-6.094133257865905762e-01,1.703680679202079773e-02,-2.956856333184987307e-04,5.795853585004806519e-02,3.927171602845191956e-02,3.546436429023742676e-01,5.938860774040222168e-02,9.883571416139602661e-02,-2.781128045171499252e-03
1.241345852613449097e-01,-2.983973622322082520e-01,5.890836194157600403e-02,-2.105458229780197144e-01,5.206602066755294800e-02,5.744472742080688477e-01,3.973460793495178223e-01,-2.113199532032012939e-01,-7.556583881378173828e-01,2.614218369126319885e-02,-3.435384929180145264e-01,-5.260695517063140869e-02,-2.210970073938369751e-01,-8.114709705114364624e-02,5.417502522468566895e-01,-2.984241545200347900e-01,-1.687315106391906738e-01,1.091341152787208557e-01
4.708037376403808594e-01,5.667217969894409180e-01,-1.063205674290657043e-01,-1.696118116378784180e-01,4.788701608777046204e-02,7.189982533454895020e-01,-2.249786853790283203e-01,-4.458546638488769531e-01,9.943363070487976074e-02,7.862675935029983521e-02,-2.920670509338378906e-01,1.453636586666107178e-01,-2.001973688602447510e-01,-2.052819728851318359e-02,-1.684708356857299805e+00,7.045923173427581787e-02,-6.659229844808578491e-02,-2.972331421915441751e-04
6.487348079681396484e-01,4.341527819633483887e-02,9.641250222921371460e-02,-1.296448614448308945e-02,-2.860937714576721191e-01,1.153215207159519196e-02,-6.814628839492797852e-01,-4.309958603698760271e-04,2.431971728801727295e-01,1.163595020771026611e-01,-1.005898863077163696e-01,7.502625584602355957e-01,1.929589360952377319e-02,-7.609213888645172119e-02,-3.289649784564971924e-01,-1.269246339797973633e-01,1.546282728668302298e-04,-1.131293550133705139e-01
1.381458714604377747e-02,1.535925716161727905e-01,-2.957417815923690796e-02,-7.891965098679065704e-03,-2.078625112771987915e-01,1.770916627719998360e-03,2.162392949685454369e-03,-1.118710264563560486e-02,1.841813139617443085e-02,-1.943558603525161743e-01,-6.330055743455886841e-02,2.587887346744537354e-01,-4.015986025333404541e-01,-3.801517188549041748e-01,-3.534285128116607666e-01,1.386402249336242676e-01,1.450025103986263275e-02,-4.012802839279174805e-01
5.989156663417816162e-02,-1.198806837201118469e-01,-1.288148462772369385e-01,-3.955002874135971069e-03,-4.752554232254624367e-04,-8.548176847398281097e-03,-3.456172943115234375e-01,-2.490058988332748413e-01,-1.457044109702110291e-02,-9.790533781051635742e-02,1.457525193691253662e-01,-4.387531280517578125e-01,-3.282817304134368896e-01,3.687528194859623909e-03,-1.417821049690246582e-01,-1.347942799329757690e-01,1.826422847807407379e-02,4.309223219752311707e-02
1.009930577129125595e-02,3.643453419208526611e-01,5.987999029457569122e-03,-1.842089146375656128e-01,-8.872367441654205322e-02,5.639847517013549805e-01,-3.606045246124267578e-02,-1.615682542324066162e-01,1.854491978883743286e-02,-2.480289041996002197e-01,1.079408917576074600e-03,-2.138417512178421021e-01,-4.239110946655273438e-01,-2.570943236351013184e-01,-3.319085016846656799e-02,3.222784772515296936e-02,6.289684772491455078e-02,-2.134573180228471756e-03
1.719697713851928711e-01,-8.896677941083908081e-02,2.507126331329345703e-01,-1.618524640798568726e-01,1.440252214670181274e-01,-4.212256371974945068e-01,-2.266862988471984863e-01,-9.422924369573593140e-02,-1.179959177970886230e+00,-5.071578025817871094e-01,-1.332220911979675293e+00,1.732130795717239380e-01,-1.796897151507437229e-03,-4.937786757946014404e-01,-3.173769712448120117e-01,7.772117853164672852e-02,-1.649537831544876099e-01,-1.676999963819980621e-02
-1.213823333382606506e-01,1.032464146614074707e+00,1.507550328969955444e-01,-3.534580767154693604e-01,5.830613081343472004e-04,2.395917922258377075e-01,3.972376289311796427e-04,2.222212404012680054e-02,1.264307275414466858e-02,-3.811356127262115479e-01,7.929498702287673950e-02,4.789205789566040039e-01,1.904321908950805664e-01,2.384336441755294800e-01,-4.402310848236083984e-01,4.889787733554840088e-02,4.271805584430694580e-01,-2.823714613914489746e-01
2.575524151325225830e-03,2.056656777858734131e-01,2.260641902685165405e-01,-2.761724591255187988e-01,-1.075564697384834290e-02,-3.589175466913729906e-04,2.433529645204544067e-01,-1.535303741693496704e-01,-5.334945917129516602e-01,3.242277801036834717e-01,2.958485484123229980e-01,-2.428022271487861872e-04,2.189068198204040527e-01,-1.805550009012222290e-01,9.065647609531879425e-03,-7.475264719687402248e-04,8.615186065435409546e-02,5.810026079416275024e-03
4.822537004947662354e-01,3.728804886341094971e-01,1.997834444046020508e-02,-9.660282731056213379e-02,1.249103397130966187e-01,-2.047620564699172974e-01,1.040530130267143250e-01,-2.435531616210937500e-01,-2.699068188667297363e-01,-4.180555343627929688e-01,1.240355297923088074e-01,-4.483685493469238281e-01,-5.805528536438941956e-02,8.086788654327392578e-02,3.723204135894775391e-02,8.314798772335052490e-02,-3.203029930591583252e-01,1.386210788041353226e-04
5.564641952514648438e-01,7.015818357467651367e-01,1.024860501289367676e+00,-1.756222248077392578e-01,-1.475030779838562012e-01,2.738259546458721161e-02,-1.200667023658752441e-01,1.706430688500404358e-02,-2.317494153976440430e-01,-2.484251111745834351e-01,-6.243684291839599609e-01,3.917402355000376701e-04,-8.438740968704223633e-01,-2.060624063014984131e-01,-3.737472696229815483e-03,2.001186907291412354e-01,1.733057724777609110e-04,5.262786149978637695e-02
4.892669152468442917e-03,1.209660544991493225e-01,-2.439107894897460938e-01,-3.256925567984580994e-02,7.513744756579399109e-03,4.279471933841705322e-01,-2.170940162613987923e-03,9.718067198991775513e-02,4.438256323337554932e-01,-4.898448586463928223e-01,1.640641391277313232e-01,5.322996973991394043e-01,-7.215866446495056152e-01,2.683566510677337646e-01,2.773878276348114014e-01,2.181686758995056152e-01,-2.439070492982864380e-02,-6.221473217010498047e-01
3.131684064865112305e-01,1.401298493146896362e-01,5.126653909683227539e-01,-8.351560682058334351e-02,-3.760228753089904785e-01,-1.762735992670059204e-01,-5.574972182512283325e-02,3.145711421966552734e-01,2.997590415179729462e-02,-4.783758819103240967e-01,9.852348268032073975e-02,-1.651502773165702820e-02,9.825371950864791870e-02,3.241465985774993896e-01,7.830638289451599121e-01,6.628049015998840332e-01,-4.430368542671203613e-01,1.891164183616638184e-01
-2.797388136386871338e-01,1.539573073387145996e-01,-1.492859125137329102e-01,-2.077863924205303192e-02,-1.577004790306091309e-01,4.642390906810760498e-01,5.180301070213317871e-01,3.396717011928558350e-01,-1.484775692224502563e-01,2.572886645793914795e-01,1.696087303571403027e-03,-2.308371067047119141e-01,-5.348407626152038574e-01,2.897161804139614105e-02,2.914170026779174805e-01,-1.186634064652025700e-03,-1.046845018863677979e-01,-3.219584226608276367e-01
-1.070207655429840088e-01,-1.674227118492126465e-01,-1.069734811782836914e+00,-3.353312611579895020e-01,-1.864253729581832886e-01,-1.654011160135269165e-01,3.486115336418151855e-01,-1.906786113977432251e-03,2.620787918567657471e-01,-1.422299724072217941e-02,5.401402711868286133e-02,8.461243472993373871e-03,-7.765232119709253311e-03,7.491106539964675903e-02,-1.315603684633970261e-02,1.281226426362991333e-01,1.972337961196899414e-01,-4.635739326477050781e-01
2.642238438129425049e-01,6.906222701072692871e-01,1.910809278488159180e-01,-6.857637315988540649e-02,-3.524260222911834717e-01,-1.987957861274480820e-03,-4.439767897129058838e-01,4.740654304623603821e-02,2.156663249479606748e-04,-2.452154606580734253e-01,-9.132093787193298340e-01,-4.034431576728820801e-01,2.261148691177368164e-01,6.565660238265991211e-02,2.676238715648651123e-01,-1.699617803096771240e-01,-8.813875913619995117e-02,7.396869063377380371e-01
1.181343317031860352e+00,7.630695402622222900e-02,1.455774307250976562e-01,-2.220887690782546997e-02,-3.212524652481079102e-01,2.886361479759216309e-01,2.741673290729522705e-01,6.609894037246704102e-01,-7.225058972835540771e-02,-3.187634423375129700e-02,-8.051653951406478882e-02,-2.078330516815185547e-01,2.933521568775177002e-01,4.031014442443847656e-01,2.467883378267288208e-01,-3.741815090179443359e-01,6.474994122982025146e-02,-7.663358747959136963e-02
-1.617532521486282349e-01,-1.785290837287902832e-01,-4.626365005970001221e-01,3.408309072256088257e-02,4.331555962562561035e-01,-1.212571933865547180e-01,1.286718156188726425e-02,5.422579646110534668e-01,8.169519901275634766e-02,-1.996998116374015808e-02,1.640429763938300312e-05,-2.250341698527336121e-02,-1.511721406131982803e-02,-8.815765380859375000e-02,2.290274016559123993e-02,2.052221149206161499e-01,1.559675931930541992e-01,8.082745969295501709e-02
1.466213315725326538e-01,-8.278250694274902344e-02,-3.035614192485809326e-01,-2.326206266880035400e-01,-2.495222724974155426e-02,-1.368696242570877075e-01,2.478184103965759277e-01,2.060705050826072693e-02,-3.451427817344665527e-01,1.183890476822853088e-01,-3.337997011840343475e-03,-4.758794605731964111e-01,-9.084360301494598389e-02,-1.413353979587554932e-01,1.287320703268051147e-01,-3.175604045391082764e-01,-2.952096462249755859e-01,-3.134930729866027832e-01
2.485127449035644531e-01,4.997658431529998779e-01,-2.482351213693618774e-01,-3.197919726371765137e-01,1.181666553020477295e-01,9.585598856210708618e-02,-2.189958840608596802e-02,-1.984229534864425659e-01,3.097441792488098145e-01,9.302004575729370117e-01,-2.164578437805175781e-01,1.315861493349075317e-01,5.277073979377746582e-01,4.934029877185821533e-01,-1.387365221977233887e+00,4.250292852520942688e-02,-1.831813715398311615e-03,-3.987178802490234375e-01
1.717690080404281616e-01,1.767344772815704346e-01,6.283736228942871094e-01,8.969322079792618752e-04,1.955537684261798859e-02,2.245244383811950684e-01,-1.197054088115692139e-01,4.868481680750846863e-02,-3.757703602313995361e-01,2.911149756982922554e-03,9.317820519208908081e-02,8.192232847213745117e-01,-9.251371026039123535e-03,1.021794900298118591e-01,-6.928308606147766113e-01,1.354615241289138794e-01,-4.765731282532215118e-03,-6.458215415477752686e-02
3.584137931466102600e-02,5.938728153705596924e-02,-5.058265328407287598e-01,-2.828898467123508453e-02,1.807948648929595947e-01,-3.610464334487915039e-01,-2.016107887029647827e-01,-1.044873595237731934e-01,-3.285616636276245117e-01,4.070090353488922119e-01,1.659449189901351929e-01,3.901734352111816406e-01,4.612036794424057007e-02,2.015087753534317017e-02,-7.130590677261352539e-01,-6.101901829242706299e-02,3.902043029665946960e-02,4.538846611976623535e-01
-2.519336640834808350e-01,-2.445363849401473999e-01,-5.234755277633666992e-01,-2.675924599170684814e-01,-1.043067872524261475e-01,-1.511609181761741638e-02,-2.917227447032928467e-01,9.374635294079780579e-03,9.300547093152999878e-02,-3.228066861629486084e-02,1.506063039414584637e-03,-1.493189930915832520e-01,-7.535192370414733887e-01,7.553316652774810791e-02,-2.509047091007232666e-01,2.610028684139251709e-01,2.580442093312740326e-02,1.009638886898756027e-02
-6.331691984087228775e-03,1.030895742587745190e-03,-2.277905195951461792e-01,-1.302585750818252563e-01,2.824097685515880585e-02,9.048458933830261230e-02,-2.754444777965545654e-01,-8.019001483917236328e-01,-2.400685548782348633e-01,1.658480614423751831e-01,9.738183021545410156e-02,5.441070795059204102e-01,-2.408289164304733276e-01,-1.836297959089279175e-01,-1.853760182857513428e-01,-4.197795316576957703e-02,1.150631606578826904e-01,-2.265993040055036545e-03
