-9.392657318585406756e-08,1.132461946440344036e-07,-2.547675421737949364e-07,1.599924814854603028e-07,9.478912943450268358e-08,-4.575181566934816146e-09,-4.831634825563924096e-08,1.485849736582167679e-07,1.477419715456562699e-07,-1.064122940874767664e-07,-1.621387184513878310e-07,-1.313263187086022299e-08,8.158653486134426203e-08,5.324188645516869656e-09,-8.180825972203820129e-08,6.055770995772036258e-08,1.839027703454121365e-07,1.392009494338708464e-07,-1.212524409766047029e-07,-1.005071084136943682e-07
1.539861503988504410e-02,-6.441271125368075445e-06,-3.042532596737146378e-03,-2.788783051073551178e-03,-2.051493152976036072e-03,-1.871255692094564438e-03,-1.270608277991414070e-03,-1.006528618745505810e-03,-1.317919231951236725e-03,-9.747647563926875591e-04,-1.023392891511321068e-03,-1.146549941040575504e-03,-1.142410561442375183e-03,-1.373932231217622757e-03,-1.729647512547671795e-03,-1.565997838042676449e-03,-1.789439236745238304e-03,-2.161368727684020996e-03,-2.433593152090907097e-03,-2.302870154380798340e-03
8.180957287549972534e-02,2.401465462753549218e-04,7.613183930516242981e-03,8.024998940527439117e-03,6.734817754477262497e-03,7.000654470175504684e-03,7.032540626823902130e-03,5.164945498108863831e-03,5.187746137380599976e-03,4.742923192679882050e-03,3.644011216238141060e-03,5.498186685144901276e-03,8.830439299345016479e-03,9.920792654156684875e-03,1.104017533361911774e-02,1.447245758026838303e-02,6.532034371048212051e-03,6.287895608693361282e-03,1.866864226758480072e-02,3.249333798885345459e-02
1.036060824990272522e-01,-9.383763372898101807e-02,3.961701393127441406e-01,3.135541975498199463e-01,2.561516463756561279e-01,2.211261987686157227e-01,1.838738918304443359e-01,1.755822300910949707e-01,1.521424055099487305e-01,1.356478631496429443e-01,1.352974474430084229e-01,1.293595880270004272e-01,1.334691494703292847e-01,1.908454895019531250e-01,2.596003115177154541e-01,3.158371746540069580e-01,3.888207972049713135e-01,4.126781821250915527e-01,4.520039260387420654e-01,5.524361133575439453e-01
6.370456423610448837e-03,5.838153811055235565e-06,5.411814072431297973e-06,5.975246949674328789e-06,5.754336598329246044e-06,5.852371486980700865e-06,5.779006642114836723e-06,5.787104328192071989e-06,5.384675205277744681e-06,5.831259841215796769e-06,5.320889158610953018e-06,5.902372322452720255e-06,5.506723937287461013e-06,5.039249117544386536e-06,5.123619757796404883e-06,5.157869054528418928e-06,4.875119884673040360e-06,5.105064246890833601e-06,4.652431016438640654e-06,4.807818640983896330e-06
8.516146010606462369e-08,-9.730037220379017526e-08,5.595582308615121292e-08,5.232065092286575236e-08,1.727785985394802992e-07,-2.672070564813111559e-08,-5.952373527406962239e-08,1.112327652208477957e-07,5.235773414824507199e-08,1.835952474493751652e-07,2.959022005200040439e-08,-6.209597103179476107e-08,3.463240432211023290e-07,2.003224750524168485e-07,2.852629599203737598e-08,-5.141095371641313250e-08,8.897377057337507722e-08,-4.530662423007925099e-08,-2.511460479581728578e-07,-2.215241465819417499e-07
-2.185223024753213394e-07,8.715367094680459559e-09,-8.941707108078844612e-08,6.100429317257294315e-08,-1.596949630311428336e-07,2.283529170199471992e-07,1.843337571472147829e-08,1.452830673542848672e-07,8.646095039921419811e-08,9.945346590711778845e-08,4.088428084969564225e-08,-1.849605979487023433e-08,-1.174988195629111942e-08,-1.480074587334456737e-07,-7.528541345891426317e-08,2.391222437836404424e-07,-2.335227264893546817e-07,1.192322418575031406e-08,-5.585661710938438773e-08,6.694288678943394189e-09
1.082954704761505127e-01,1.485946178436279297e-01,-2.944300174713134766e-01,-1.990744322538375854e-01,-1.515627503395080566e-01,-1.395349651575088501e-01,-1.188886091113090515e-01,-1.087987348437309265e-01,-8.945300430059432983e-02,-6.229141727089881897e-02,-8.328184485435485840e-02,-1.245966330170631409e-01,-1.347677409648895264e-01,-1.633890122175216675e-01,-1.780893057584762573e-01,-1.874786466360092163e-01,-2.238946706056594849e-01,-2.714104652404785156e-01,-3.002024590969085693e-01,-3.617701232433319092e-01
-1.452088356018066406e-02,-1.291000936180353165e-02,2.758060097694396973e-01,2.170326560735702515e-01,1.720140576362609863e-01,1.329693347215652466e-01,9.834440797567367554e-02,9.407710283994674683e-02,8.733535557985305786e-02,7.888060063123703003e-02,8.045107126235961914e-02,7.759822905063629150e-02,6.206459552049636841e-02,8.162463456392288208e-02,1.357513517141342163e-01,1.952393800020217896e-01,2.745564281940460205e-01,3.418684005737304688e-01,3.816352188587188721e-01,4.449921846389770508e-01
1.555126756429672241e-01,4.942291343468241394e-05,3.252094611525535583e-03,4.283827729523181915e-03,3.121081274002790451e-03,4.743427503854036331e-03,8.670740760862827301e-03,1.475815847516059875e-02,2.730123884975910187e-02,5.307086557149887085e-02,4.935408011078834534e-02,5.122340843081474304e-02,6.201870366930961609e-02,5.367451161146163940e-02,4.606097564101219177e-02,5.056191980838775635e-02,4.034272953867912292e-02,4.892266914248466492e-02,9.217821061611175537e-02,1.477217674255371094e-01
