1.163658127188682556e-02,3.820101497694849968e-03,1.524982228875160217e-02,-3.345218254253268242e-03,1.061104983091354370e-02,-7.394427061080932617e-02,-1.253099180757999420e-02,-2.733922936022281647e-02,-2.255996223539113998e-03,5.778559483587741852e-03,2.924971515312790871e-03,-4.680163040757179260e-02,7.779145380482077599e-04,-8.875698549672961235e-04,1.965386047959327698e-02,4.340682178735733032e-03
1.003220677375793457e-03,-3.466831403784453869e-04,1.101321657188236713e-03,2.014257013797760010e-03,8.925845846533775330e-03,1.318135182373225689e-03,6.038154009729623795e-03,6.514644483104348183e-04,-2.882661530748009682e-03,1.500193960964679718e-03,-1.347100042039528489e-04,-6.403501902241259813e-05,-3.093794453889131546e-03,7.448643911629915237e-03,-4.900206113234162331e-04,-7.516578305512666702e-03
2.934529781341552734e-01,8.991473913192749023e-02,3.816017806529998779e-01,-7.149390131235122681e-02,2.487363219261169434e-01,-2.076415061950683594e+00,-2.510632872581481934e-01,-6.858153343200683594e-01,-5.723401531577110291e-02,1.416809260845184326e-01,6.837297976016998291e-02,-1.146984100341796875e+00,1.072378084063529968e-02,-3.209103271365165710e-02,4.926872253417968750e-01,1.089487150311470032e-01
4.968138039112091064e-02,-5.279596149921417236e-02,2.018709294497966766e-02,5.673616379499435425e-02,-2.909982390701770782e-02,4.890287760645151138e-03,8.726549893617630005e-02,-3.585261292755603790e-03,-5.594799667596817017e-02,5.515750870108604431e-02,3.961640596389770508e-02,1.706202892819419503e-04,-7.082641869783401489e-02,1.628453731536865234e-01,3.465524176135659218e-03,-4.909190163016319275e-02
