-1.008427292108535767e-01,-2.230539768934249878e-01,-2.827640771865844727e-01,-1.044270321726799011e-01,-1.548926439136266708e-02,8.196979016065597534e-02,-1.697843968868255615e-01,-1.273400932550430298e-01,2.535864897072315216e-02,1.967487633228302002e-01,2.034266591072082520e-01,-1.105100065469741821e-01,1.538647804409265518e-02,1.114969030022621155e-01,9.012000262737274170e-02,1.695026308298110962e-01,1.191893943541799672e-07,9.776811301708221436e-02,1.812238097190856934e-01,-6.539667651850322727e-08,6.048541888594627380e-02,-1.214107871055603027e-02,4.730161862198656308e-08,-2.649940142873674631e-07,-8.391232597659836756e-08,-1.052197888493537903e-01,2.350348979234695435e-01,1.634256996396743489e-08,-6.323031783103942871e-01,1.266251355409622192e-01,4.506219752897777653e-08,1.711643934249877930e-01,-1.510906368494033813e-01,-1.631860807538032532e-02,-2.179265618324279785e-01,-3.683005900256830500e-07,1.273146921221268713e-07,-4.665397312919594697e-08,1.375217806298678624e-08,2.423152178525924683e-01,-8.162742481943041639e-09,1.567714959383010864e-01,6.468106061220169067e-02,-1.343469768762588501e-01,4.925328767058090307e-08,5.237010114456097654e-08,-6.438580900430679321e-02,9.833960235118865967e-02,-1.050903368741273880e-02,-6.726119039512923337e-08,-1.503600031137466431e-01,6.082862213929729478e-09,-5.460940301418304443e-02,9.131783992052078247e-02,-1.249890573262746329e-07,-8.106555044651031494e-02,4.489860927492372866e-08,2.615310251712799072e-02,-1.088949233007951989e-07,1.462796479463577271e-01,9.515936672687530518e-02,1.741773188114166260e-01,-2.234301120042800903e-01,3.567397044434983400e-08,2.818321220843245101e-08,-4.860061508793478424e-08,-3.636763779013563180e-07,-8.362029291220096638e-08,-6.087456713430583477e-04,5.765412002801895142e-02,3.612219856563569920e-08,-3.501565754413604736e-02,1.384810507297515869e-01,2.222095503157106577e-07,-1.839209602394475951e-07,-1.513036489486694336e-01,-5.192981333834723046e-08,-2.857372723519802094e-02,7.000943824664318527e-09,3.867650733013761055e-08
-2.784287333488464355e-01,-1.142018958926200867e-01,-2.032095342874526978e-01,2.421453893184661865e-01,-7.589849084615707397e-02,-1.811003312468528748e-02,5.506451055407524109e-02,9.384605288505554199e-02,6.021404266357421875e-02,2.705204188823699951e-01,3.468970302492380142e-03,1.075585372745990753e-02,-1.278508007526397705e-01,8.538525551557540894e-02,7.080347836017608643e-02,1.734976023435592651e-01,-2.760014972125190980e-08,1.100297197699546814e-01,-1.121000945568084717e-01,2.175557511918668752e-09,-3.065392076969146729e-01,-8.455712348222732544e-02,-1.679168377677342505e-07,6.436874144810644793e-08,-1.460122263097218820e-07,1.648909300565719604e-01,-2.170267701148986816e-01,-1.423951090373520856e-07,1.597407907247543335e-01,-3.171506822109222412e-01,-1.504404600893849420e-08,1.914163827896118164e-01,-1.345814913511276245e-01,-8.756144344806671143e-02,-2.577591538429260254e-01,1.542565399859086028e-07,-9.532016065350035205e-08,6.253358009189469158e-08,4.457049485040442960e-08,-4.629851877689361572e-02,1.617761000716200215e-07,-2.655884623527526855e-01,1.779758632183074951e-01,1.057675760239362717e-02,-8.942663498601177707e-08,-1.637345121707767248e-07,-2.672493457794189453e-01,-6.569813936948776245e-02,-3.828073441982269287e-01,-7.672576884942827746e-08,5.359436199069023132e-02,4.337031711543204437e-08,-1.486701667308807373e-01,2.844248665496706963e-03,9.073941242832006537e-08,-1.404690146446228027e-01,3.689547867224973743e-08,1.145448312163352966e-01,-6.861240109401478549e-08,-8.245856314897537231e-02,-3.275376185774803162e-02,1.694095134735107422e-01,4.640399292111396790e-02,-3.161084194402974390e-08,-1.239609730419033440e-07,1.513834391175805649e-09,-2.540145658258552430e-07,-5.314110396170690365e-08,4.242615029215812683e-02,-1.630557477474212646e-01,-2.904662039782124339e-07,-6.670313887298107147e-03,3.736126422882080078e-02,-4.901514571997722669e-08,-4.656737218056150596e-08,2.216177992522716522e-03,1.227276271720256773e-07,-1.263036876916885376e-01,3.678033522191981319e-08,2.907609619740014750e-08
-4.396116361021995544e-02,3.294115141034126282e-02,1.693574525415897369e-02,1.985932290554046631e-01,-2.348845079541206360e-02,4.775399714708328247e-02,-1.340075284242630005e-01,3.276058658957481384e-02,1.003374680876731873e-01,-1.852257847785949707e-01,-6.160792708396911621e-02,-1.228931248188018799e-01,-1.055038645863533020e-01,1.253167986869812012e-01,-2.034437060356140137e-01,-1.159296333789825439e-01,7.128115697696557618e-08,-7.416504621505737305e-02,-5.989009514451026917e-02,-1.539246454740350600e-07,8.480350673198699951e-02,4.123962670564651489e-02,-3.625795130801634514e-08,-2.193449688547843834e-07,-2.312868296883152652e-08,-5.025578141212463379e-01,-7.440111041069030762e-02,1.734408527909181430e-07,-3.618815913796424866e-03,4.211316257715225220e-02,7.812029423348576529e-08,1.599176973104476929e-01,1.235961820930242538e-02,-1.722563952207565308e-01,2.505924403667449951e-01,6.902474591896634593e-09,-1.249446341944349115e-07,-2.173233326629997464e-07,6.305309341314568883e-08,8.253733813762664795e-02,-1.324155363136014785e-07,-3.477547764778137207e-01,3.174190223217010498e-02,-6.150407716631889343e-02,-1.727356391256762436e-07,2.364978115565463668e-07,1.028964146971702576e-01,-3.603870049118995667e-02,3.418423235416412354e-01,-1.430530858215206536e-07,3.274115547537803650e-02,-8.821682939696984249e-08,1.679677888751029968e-02,-4.529850184917449951e-02,3.070313336905883261e-09,-5.382221937179565430e-02,-9.484135432558105094e-08,-9.873063117265701294e-02,-1.182307087788103672e-07,-1.510433703660964966e-01,-6.220480054616928101e-02,3.924968838691711426e-01,3.256668448448181152e-01,2.022517406885526725e-07,-3.516212032650400943e-08,9.457964011971853324e-08,-8.529813300128807896e-08,-3.443233964617320453e-08,-1.936192251741886139e-02,-9.217116236686706543e-02,-1.081118838897054957e-07,-1.394993253052234650e-02,6.376723945140838623e-02,9.877744178155012378e-10,1.648082736949163518e-08,-2.431983500719070435e-01,1.788648802403258742e-07,2.623126283288002014e-02,2.573303525821302173e-08,1.031741660995066923e-07
2.168687805533409119e-02,1.767411231994628906e-01,-3.444830700755119324e-02,1.418303251266479492e-01,-6.620471179485321045e-02,9.323762357234954834e-02,3.629966825246810913e-02,1.380993872880935669e-01,7.564530521631240845e-02,-5.576205253601074219e-02,1.328310221433639526e-01,1.437383145093917847e-01,-1.063846796751022339e-01,-2.050366997718811035e-02,-5.245038121938705444e-02,9.114813059568405151e-02,-3.571464546325842093e-08,1.955314427614212036e-01,-1.132077649235725403e-01,-6.871319868650971330e-08,-1.923525780439376831e-01,8.116766810417175293e-02,-1.722182361163504538e-07,3.827188379545987118e-07,-2.899730588978854939e-07,2.365052402019500732e-01,6.709905713796615601e-02,5.151787974000399117e-08,-4.742678403854370117e-01,5.580200254917144775e-02,2.676803667611693527e-08,2.324995696544647217e-01,-3.471565991640090942e-02,-3.901101350784301758e-01,1.029088124632835388e-01,-9.024746816521656001e-08,-1.434316772019883501e-07,1.037835275496945542e-07,1.365108772688472527e-07,-8.954067528247833252e-02,-8.341989854443454533e-08,1.529470682144165039e-01,1.402724385261535645e-01,4.427707195281982422e-02,1.379756309205504294e-08,1.714627586579808849e-07,-1.313871443271636963e-01,2.226545661687850952e-01,-1.109981909394264221e-02,1.691780795454178588e-07,-1.133303390815854073e-03,8.920804361878253985e-08,-8.331273496150970459e-02,4.273667559027671814e-02,-4.456556368381825450e-08,-2.970291078090667725e-01,8.130115247695357539e-08,1.760785728693008423e-01,1.670647975515748840e-07,-1.007592305541038513e-01,-3.731371462345123291e-01,-2.723725140094757080e-01,-3.192145526409149170e-01,-4.333810110779268143e-08,-8.876093460230549681e-08,7.113989397566911066e-08,2.047156044682196807e-07,-2.057457848536614620e-08,-5.931581836193799973e-03,1.208429187536239624e-01,1.637788926700523007e-07,-2.175047397613525391e-01,9.813919663429260254e-02,-1.030092420251094154e-07,1.724362306276816525e-07,4.854129850864410400e-01,1.110260825498698978e-07,3.194120898842811584e-02,-2.817963888901431346e-07,-1.845471508943319350e-08
2.837296389043331146e-02,-1.204669941216707230e-02,1.559105813503265381e-01,-9.042348712682723999e-02,6.615290790796279907e-02,4.905482381582260132e-02,-1.174395903944969177e-01,-2.183526754379272461e-02,7.616878952831029892e-03,-7.328774780035018921e-02,-4.469014331698417664e-02,-2.279773354530334473e-03,-7.124090334400534630e-04,-3.728343173861503601e-02,-1.982766017317771912e-02,3.420059510972350836e-04,2.276593313865760138e-08,-1.470701247453689575e-01,-6.089675799012184143e-02,-2.463620418780010368e-08,-3.197505697607994080e-02,3.162114918231964111e-01,-3.320057118116892525e-08,-8.054066569229689776e-08,7.960819914387684548e-08,3.125231862068176270e-01,1.302001178264617920e-01,-6.306010646994764102e-08,1.059583798050880432e-01,1.377695798873901367e-01,4.149672960807038180e-08,2.325652837753295898e-01,5.423082411289215088e-02,6.784921139478683472e-02,2.281414270401000977e-01,-4.577521650617200066e-08,7.630512754985829815e-08,1.784914189784103655e-07,-1.231148445413055015e-07,9.172228723764419556e-02,1.025306595181518787e-08,-1.436192542314529419e-01,-2.837197184562683105e-01,6.366384681314229965e-03,-8.050374589174680295e-08,1.736108146133119590e-07,-1.258677244186401367e-01,1.036591306328773499e-01,5.321587622165679932e-02,-1.681367223227425711e-07,2.360645495355129242e-02,-1.241948126562419930e-07,3.019812889397144318e-02,-5.632726009935140610e-03,2.026177980951615609e-08,-1.534220576286315918e-02,2.771529636902414495e-07,-8.092882111668586731e-03,2.915005836712225573e-07,-1.193325221538543701e-01,-5.819143727421760559e-03,3.208142146468162537e-02,-4.694597795605659485e-02,-1.827839213319748524e-07,-1.189387717204226647e-07,-5.264503144530863210e-08,-5.938131764082754671e-08,-1.357870758056378691e-07,7.949294522404670715e-03,-2.414803206920623779e-01,3.090541156325343763e-07,3.240073844790458679e-02,-3.386011347174644470e-02,1.698236928859842010e-07,2.872462623315641395e-08,2.395723164081573486e-01,6.187514145494787954e-08,-2.533392049372196198e-02,1.162077722938192892e-07,-3.016628724594738742e-08
4.446267187595367432e-01,2.913415618240833282e-02,1.100142672657966614e-01,1.555277854204177856e-01,-2.987562119960784912e-01,1.052203848958015442e-01,1.880394965410232544e-01,-2.673239707946777344e-01,9.163778275251388550e-02,-6.083843484520912170e-02,-3.464412689208984375e-02,2.121919393539428711e-01,-1.682490855455398560e-01,1.729790717363357544e-01,1.343477219343185425e-01,2.054309658706188202e-02,1.162240614860365895e-08,1.465275287628173828e-01,-1.353756338357925415e-01,-1.785169274626241531e-07,9.519177675247192383e-02,1.289502680301666260e-01,-3.528271008690353483e-10,3.698069050983576744e-08,1.817614787569254986e-07,1.684255450963973999e-01,-2.156128005026403116e-07,1.175423314236923034e-08,3.076269905477602151e-08,-3.178901374340057373e-01,4.339268144804009353e-08,2.325432747602462769e-01,-1.589016765356063843e-01,4.338153898715972900e-01,-4.472412541508674622e-02,-3.383247815236245515e-08,-3.964416350754618179e-08,-1.067530064347010921e-07,-9.663546762794794631e-08,-2.164175212383270264e-01,-3.055897224157888559e-08,-1.634010118323203642e-07,-6.110117211937904358e-02,-4.817084670066833496e-01,1.301681891163752880e-07,-3.273975721640454140e-07,-2.272313237190246582e-01,6.862956285476684570e-01,1.334047466516494751e-01,6.822522991001278569e-09,6.798354536294937134e-02,5.939644864838555804e-08,-9.576786309480667114e-02,1.075951531529426575e-01,9.239717257969459752e-08,1.959904469549655914e-02,-8.845605492524555302e-08,-8.370034396648406982e-02,2.504270923964213580e-08,-2.761122286319732666e-01,2.563802301883697510e-01,-1.888758391141891479e-01,-3.021063208580017090e-01,5.587480700341984630e-08,-1.142039565138475155e-07,-2.190865728834978654e-07,-1.011169636910835834e-08,2.942229215818770172e-08,-3.681388869881629944e-02,-7.493911385536193848e-01,-1.721514593100437196e-07,-1.340668797492980957e-01,-3.529674112796783447e-01,8.565967490881121194e-09,1.024492064516380196e-07,-7.409948210579386796e-08,4.997691149810634670e-08,-9.216018952429294586e-03,2.552285423007560894e-07,-2.620117456331172434e-08
-1.152551993727684021e-01,-7.197153568267822266e-02,1.044731307774782181e-02,-1.615297049283981323e-02,-3.907255455851554871e-02,1.662613451480865479e-01,1.660385876893997192e-01,6.803505867719650269e-02,-1.649931818246841431e-01,-1.075083613395690918e-01,-3.594395238906145096e-04,-9.357484988868236542e-03,2.831005305051803589e-02,-2.051256969571113586e-02,-3.243330866098403931e-02,4.305830225348472595e-02,2.177429436756028736e-08,-1.111198514699935913e-01,-3.445373103022575378e-02,-8.185971722696194774e-08,2.741311192512512207e-01,8.248007297515869141e-02,1.309029613594248076e-07,1.216867815401201369e-07,-7.225943932098743971e-08,3.183423280715942383e-01,1.112275496125221252e-01,8.196618495048824116e-08,2.341546416282653809e-01,9.355892241001129150e-02,-3.045761332032270730e-08,2.091012001037597656e-01,-1.461346149444580078e-01,-2.361783385276794434e-01,-1.983464509248733521e-01,6.927806595058427774e-08,-2.410419881471170811e-07,5.058820562453547609e-08,1.808746397102822812e-08,-1.068932786583900452e-01,-1.804352365297745564e-07,-1.248233675956726074e+00,-3.741585090756416321e-02,4.961719363927841187e-02,1.835703500319141313e-08,1.499527968462643912e-07,4.470144957304000854e-02,-1.267846584320068359e+00,4.942569136619567871e-02,7.312570460271672346e-08,-1.083529088646173477e-02,1.766115431678372261e-08,1.523838788270950317e-01,4.855564236640930176e-02,3.258758596302868682e-08,9.709199517965316772e-02,-2.388950015586033260e-08,-3.468964621424674988e-02,6.656723883224913152e-08,-1.124643832445144653e-01,-8.539602160453796387e-02,1.637555509805679321e-01,9.130685776472091675e-02,-3.626440658877072565e-08,-5.752331500019636223e-09,1.850766873090492481e-09,1.604930019993844326e-07,-1.829054383506445447e-07,3.214925527572631836e-02,3.456836938858032227e-02,-2.463758903559210012e-07,-7.519075274467468262e-02,5.085969716310501099e-02,4.781883333748737641e-08,4.677493503635332672e-09,4.041691124439239502e-01,-1.268629006290211692e-07,6.461996585130691528e-02,-1.103320528272888623e-07,-1.361123906917782733e-07
1.454443335533142090e-01,3.014887273311614990e-01,7.249656319618225098e-02,2.513122856616973877e-01,-1.990055441856384277e-01,-1.936199516057968140e-01,2.048212587833404541e-01,3.138325214385986328e-01,-2.402491420507431030e-01,4.841310903429985046e-02,-5.868487060070037842e-02,-1.074626296758651733e-01,2.346329689025878906e-01,-4.946577548980712891e-01,3.763687014579772949e-01,-9.735181182622909546e-02,-3.560319328244077042e-08,-1.515770554542541504e-01,2.101092040538787842e-01,-6.282780162791823386e-08,-2.169228345155715942e-02,1.096729487180709839e-01,-1.690189748160264571e-07,9.411538388903739616e-12,2.697274226193258073e-07,1.291834563016891479e-01,8.040362596511840820e-02,-1.576263031211055932e-07,1.396896541118621826e-01,-9.001830592751502991e-03,-3.750561106130589906e-08,1.111767143011093140e-01,-4.203084483742713928e-02,7.590538263320922852e-02,2.806470915675163269e-02,-5.032173078234336572e-08,5.430312199905529269e-08,-1.214981750763399759e-07,-1.106506601900036912e-07,2.403213270008563995e-02,-1.509542073563352460e-07,-7.464733719825744629e-02,-2.030732184648513794e-01,-1.487985700368881226e-01,8.798468620341282076e-09,1.349035017028654693e-07,-1.861528009176254272e-01,-1.459119617938995361e-01,-1.086692661046981812e-01,1.088874199695055722e-07,7.590903341770172119e-02,-1.025033924406670849e-07,-2.355539426207542419e-02,8.064578287303447723e-03,-4.993336855108054806e-09,1.220613904297351837e-02,2.746218719096304994e-08,-3.092586249113082886e-02,1.020352513592115429e-07,1.751813292503356934e-02,-3.015572726726531982e-01,-1.762058287858963013e-01,1.815882921218872070e-01,2.320885172935049923e-08,1.135624216885844362e-07,1.110174778773398430e-07,1.511534577502970933e-07,8.655842265170576866e-08,-1.713904589414596558e-01,1.168860346078872681e-01,-1.749113494042831007e-07,2.963488548994064331e-02,1.355775147676467896e-01,9.096419972820513067e-08,1.233779158837933210e-07,8.517779409885406494e-02,1.224122030407670536e-07,5.101123824715614319e-02,1.296916281035009888e-07,7.090471854098723270e-08
1.399033665657043457e-01,1.679484695196151733e-01,5.414420366287231445e-01,1.191210746765136719e-01,1.682226918637752533e-02,2.577364817261695862e-02,-2.820236682891845703e-01,-4.259929805994033813e-02,1.188375707715749741e-02,-5.314453840255737305e-01,1.098647266626358032e-01,3.400972783565521240e-01,-6.404390186071395874e-02,-1.359700709581375122e-01,-8.577267825603485107e-02,-2.926223576068878174e-01,3.134486448175266560e-08,7.371298968791961670e-02,-2.791540324687957764e-01,1.477663857940569869e-07,2.575310170650482178e-01,1.826205700635910034e-01,1.639630369254518882e-07,-1.267094233980969875e-07,2.900970663688440254e-08,-9.375169873237609863e-02,2.378070354461669922e-01,2.266725402932934230e-07,6.702663898468017578e-01,2.002506703138351440e-01,4.686005183884844882e-08,1.377955377101898193e-01,-5.751486402004957199e-03,-9.815938770771026611e-02,1.257475763559341431e-01,-1.149742772099671129e-07,-1.314619026970831328e-07,-3.676318627299224318e-08,-1.956730599772527057e-08,7.837146520614624023e-02,-6.178846945203986252e-08,-1.248808726668357849e-01,-6.640396080911159515e-03,3.605934232473373413e-02,7.996970907697686926e-08,2.358936335156158748e-08,5.948918312788009644e-02,5.292749777436256409e-02,-7.663233205676078796e-03,-8.164947473687789170e-08,1.330707129091024399e-02,2.033034292026059120e-07,3.392121568322181702e-02,9.922223165631294250e-03,-1.147775030574393895e-08,3.740990757942199707e-01,-1.037782837443046446e-07,-6.690094619989395142e-02,-6.430812504731875379e-08,7.387088239192962646e-02,-2.170529961585998535e-02,-1.684705317020416260e-01,3.649204224348068237e-02,1.844089148050898075e-08,-3.362822909025453555e-08,1.729650307424890343e-07,-1.584278095378977014e-07,-8.231893389165634289e-08,-1.696996539831161499e-01,-6.406764686107635498e-02,-3.447111396326363320e-08,-3.504368290305137634e-02,9.991175495088100433e-03,1.044990227683229023e-07,-9.465694006394187454e-08,3.135965391993522644e-02,6.834101640151857282e-08,6.254060193896293640e-03,-1.869349546268495033e-07,5.901900124172243522e-08
-5.713160336017608643e-02,-7.592720538377761841e-02,1.756005436182022095e-01,-1.086911931633949280e-01,-1.474725306034088135e-01,4.034160450100898743e-02,-1.753221452236175537e-01,7.786189205944538116e-03,-2.953060436993837357e-03,1.053312793374061584e-01,-2.017028182744979858e-01,-7.685095816850662231e-02,1.016806811094284058e-02,-1.539716869592666626e-01,1.229650080204010010e-01,-8.423194289207458496e-02,3.370809338321123505e-07,5.259849131107330322e-02,1.864326000213623047e-02,-4.827858290923359164e-08,-8.271662145853042603e-02,-1.417859792709350586e-01,-1.299199254845007090e-07,-1.083174865357250383e-07,-6.008580299976529204e-08,1.960071548819541931e-02,-3.351880311965942383e-01,-8.550971841714272159e-08,-3.831398114562034607e-02,-2.340851910412311554e-02,-9.566231140567538205e-10,2.793923616409301758e-01,-2.931854920461773872e-03,-7.839961349964141846e-02,-5.434744432568550110e-02,-8.121797634430549806e-08,1.204143131872115191e-07,-2.050715011137071997e-07,-3.507190271534454951e-08,1.242126300930976868e-01,2.270635057755043817e-08,1.944278180599212646e-01,-6.371150910854339600e-02,-3.032265305519104004e-01,-8.434927423195404117e-08,-9.242873488801706117e-08,7.915532588958740234e-02,1.251982003450393677e-01,-2.020166665315628052e-01,-9.842557346928515472e-08,3.192110359668731689e-02,6.702394017565893591e-08,3.415976092219352722e-02,5.954786762595176697e-02,-7.092543086173463962e-08,3.111007809638977051e-02,5.511999390250821307e-08,-1.145716570317745209e-02,4.492560101709841547e-09,-4.604186117649078369e-02,-1.138299852609634399e-01,-2.239477485418319702e-01,-3.586513176560401917e-02,1.569840861748161842e-07,1.948341292745681130e-07,-1.356458056989140459e-07,4.146712484498493723e-08,6.897360549373843241e-08,2.723396057263016701e-03,-4.608941823244094849e-02,-1.446581610053954137e-08,6.806191056966781616e-02,-4.991154000163078308e-02,3.299897741726454115e-07,9.439052206516862498e-09,2.265864312648773193e-01,3.540941406754427589e-08,5.485776439309120178e-02,-1.123361244026455097e-07,7.201776952570071444e-08
