-3.765012696385383606e-02,8.207242488861083984e-01,-5.261636376380920410e-01,-1.341011077165603638e-01,-6.411959230899810791e-02,-7.926099896430969238e-01,-4.099074304103851318e-01,-3.065565228462219238e-01,-5.766434073448181152e-01,-5.757036805152893066e-02,5.113036036491394043e-01,1.691251397132873535e+00,-3.934934735298156738e-02,2.861060202121734619e-01,-3.163940906524658203e-01,4.706406220793724060e-02
3.619721531867980957e-01,-4.994960036128759384e-03,7.762309312820434570e-01,1.143325209617614746e+00,-1.303148120641708374e-01,-1.161058992147445679e-01,-5.895344614982604980e-01,2.562678605318069458e-02,-1.082137942314147949e+00,-8.138276934623718262e-01,2.073120027780532837e-01,-2.576478123664855957e-01,5.435278415679931641e-01,-4.834077358245849609e-01,-5.574421286582946777e-01,-2.767232358455657959e-01
-8.040924072265625000e-01,4.105993807315826416e-01,6.651932746171951294e-02,-1.054010987281799316e+00,-8.864331841468811035e-01,-2.468634247779846191e-01,7.299806475639343262e-01,-4.468631744384765625e-01,4.312662184238433838e-01,4.026695787906646729e-01,2.431578040122985840e-01,1.103217825293540955e-01,-1.622433662414550781e-01,-3.390367329120635986e-01,9.326249361038208008e-01,1.235292792320251465e+00
3.332720696926116943e-01,-7.393619418144226074e-01,-1.157704144716262817e-01,1.793225258588790894e-01,4.518343806266784668e-01,2.985738515853881836e-01,-4.375945329666137695e-01,-7.477546930313110352e-01,7.258306257426738739e-03,-6.914077401161193848e-01,6.039409041404724121e-01,2.993372082710266113e-01,2.971320450305938721e-01,-1.979030370712280273e-01,-4.016617238521575928e-01,2.147260755300521851e-01
-1.224428057670593262e+00,-8.848442435264587402e-01,3.164314851164817810e-02,3.235287666320800781e-01,-2.646156847476959229e-01,-6.514881970360875130e-04,-8.902798295021057129e-01,-4.206094518303871155e-02,8.601575344800949097e-02,-3.902287483215332031e-01,-6.565859913825988770e-01,7.606649398803710938e-01,1.151109859347343445e-01,8.811493963003158569e-02,-1.776632368564605713e-01,2.251811474561691284e-01
4.773884415626525879e-01,-4.146068915724754333e-02,1.829594559967517853e-02,-3.033449053764343262e-01,-4.438814222812652588e-01,-2.659112513065338135e-01,-1.459848403930664062e+00,-5.420209765434265137e-01,7.329375743865966797e-01,2.757717967033386230e-01,1.365026473999023438e+00,-6.014767289161682129e-01,-4.501197338104248047e-01,5.174390673637390137e-01,2.198982089757919312e-01,1.382020115852355957e-01
4.637696221470832825e-02,1.262253046035766602e+00,5.594484210014343262e-01,-6.395635604858398438e-01,-4.176973998546600342e-01,3.798054158687591553e-02,9.808992594480514526e-02,-6.369883418083190918e-01,1.117152929306030273e+00,5.803016424179077148e-01,7.868731617927551270e-01,2.338349260389804840e-02,3.940741419792175293e-01,-6.822638511657714844e-01,8.946520090103149414e-01,1.089642286300659180e+00
5.514305830001831055e-02,3.137376606464385986e-01,-1.979141384363174438e-01,-3.078359961509704590e-01,4.029443562030792236e-01,-4.754045009613037109e-01,3.053101003170013428e-01,1.348838806152343750e-01,-5.197841525077819824e-01,-5.295205712318420410e-01,6.121537685394287109e-01,3.485279083251953125e-01,-9.245532006025314331e-02,-3.182281851768493652e-01,-4.747177660465240479e-02,4.911845624446868896e-01
5.732674002647399902e-01,3.231562077999114990e-01,1.126408219337463379e+00,-1.281735301017761230e+00,4.742577970027923584e-01,1.134018693119287491e-02,-9.134185314178466797e-01,-9.228407144546508789e-01,8.296622633934020996e-01,-8.579622507095336914e-01,2.886961400508880615e-01,5.875172019004821777e-01,6.974024176597595215e-01,6.312066316604614258e-01,-7.500951886177062988e-01,-1.617524623870849609e-01
1.039058685302734375e+00,9.328805208206176758e-01,1.519745707511901855e+00,8.820996284484863281e-01,5.257325172424316406e-01,-1.254559606313705444e-01,-1.497829109430313110e-01,-4.954968988895416260e-01,2.002958804368972778e-01,-9.496505260467529297e-01,1.364566683769226074e+00,9.739138484001159668e-01,1.585353631526231766e-03,-4.283551871776580811e-01,-6.609908938407897949e-01,-1.234114289283752441e+00
-2.274257503449916840e-02,9.364364147186279297e-01,-6.830883026123046875e-01,-1.496157884597778320e+00,6.842034459114074707e-01,-8.304560184478759766e-01,-7.577526569366455078e-01,-2.949186265468597412e-01,3.641279041767120361e-01,2.577203884720802307e-02,1.468204408884048462e-01,1.013586595654487610e-01,6.957097053527832031e-01,-2.107329219579696655e-01,-2.700966298580169678e-01,1.967706382274627686e-01
4.433138966560363770e-01,2.336983382701873779e-01,3.229992687702178955e-01,-3.917858600616455078e-01,5.743726491928100586e-01,-7.717902660369873047e-01,1.007172558456659317e-02,-3.085015118122100830e-01,8.902303576469421387e-01,-4.771399497985839844e-01,2.626066923141479492e+00,-2.340495819225907326e-03,7.336410284042358398e-01,-4.710268974304199219e-01,-6.915964186191558838e-02,-5.324036478996276855e-01
6.262090802192687988e-01,3.796538412570953369e-01,1.064948678016662598e+00,4.787768721580505371e-01,-2.442081868648529053e-01,4.703444540500640869e-01,3.482750952243804932e-01,4.327138662338256836e-01,9.092728793621063232e-02,-7.901246100664138794e-02,-5.828699469566345215e-01,6.524952650070190430e-01,4.297311305999755859e-01,-3.585654199123382568e-01,-3.493729233741760254e-01,4.648208618164062500e-01
4.051528573036193848e-01,2.550695240497589111e-01,-6.988279819488525391e-01,-3.005666732788085938e-01,-1.638780713081359863e+00,-1.121975064277648926e+00,6.316066980361938477e-01,-3.733440935611724854e-01,2.758773267269134521e-01,-2.195639759302139282e-01,3.770811259746551514e-01,-3.546939194202423096e-01,-6.764498353004455566e-01,-1.063799619674682617e+00,-2.286376506090164185e-01,6.266326904296875000e-01
-1.052175760269165039e+00,-2.562118768692016602e-01,2.756491303443908691e-01,2.272244244813919067e-01,3.574093282222747803e-01,-2.009021341800689697e-01,1.672246307134628296e-02,5.117520689964294434e-01,-3.552788197994232178e-01,-2.128399163484573364e-01,1.008353710174560547e+00,6.027442812919616699e-01,-3.836530447006225586e-02,-2.315461337566375732e-01,-3.193190395832061768e-01,5.592855438590049744e-02
