-1.391866989433765411e-02,-5.757161974906921387e-01,1.988767087459564209e-01,1.390838623046875000e-01,1.096515655517578125e-01,9.595154225826263428e-02,8.387595415115356445e-02,6.155104190111160278e-02,3.076753020286560059e-02,1.136315241456031799e-02,8.115885779261589050e-03,1.623933017253875732e-02,2.929238788783550262e-02,9.031004272401332855e-03,-2.264422830194234848e-03,-5.650123953819274902e-02,-6.218807026743888855e-02,-2.485505789518356323e-01,-8.203624188899993896e-02,-5.412758886814117432e-02,-1.834345161914825439e-01
8.316444605588912964e-02,-7.519460916519165039e-01,7.682220637798309326e-02,2.895045466721057892e-02,9.249077178537845612e-03,3.771904855966567993e-03,-4.463397199288010597e-04,-7.073837332427501678e-03,-2.057906612753868103e-02,-2.428551390767097473e-02,-1.231184415519237518e-02,7.079554721713066101e-03,3.597810864448547363e-02,3.834487497806549072e-02,6.094932928681373596e-02,2.757493592798709869e-02,5.387555435299873352e-02,-1.445555090904235840e-01,1.050541996955871582e-01,1.774499267339706421e-01,2.079113945364952087e-02
4.072877019643783569e-02,-8.244434595108032227e-01,9.255840629339218140e-02,4.313311353325843811e-02,2.175310626626014709e-02,1.537920627743005753e-02,1.020650193095207214e-02,2.356029115617275238e-03,-9.998825378715991974e-03,-1.302227471023797989e-02,7.379546295851469040e-04,2.228194102644920349e-02,5.388846993446350098e-02,5.770090967416763306e-02,8.480481058359146118e-02,5.423947051167488098e-02,8.544108271598815918e-02,-1.128302067518234253e-01,1.440488249063491821e-01,2.210881114006042480e-01,1.318605691194534302e-01
5.373876914381980896e-02,-8.020903468132019043e-01,9.737949073314666748e-02,4.751607403159141541e-02,2.526079118251800537e-02,1.830887794494628906e-02,1.336738932877779007e-02,4.477337468415498734e-03,-9.287395514547824860e-03,-1.303158886730670929e-02,-1.902702206280082464e-04,2.053103223443031311e-02,5.156364664435386658e-02,5.334892868995666504e-02,7.964502274990081787e-02,4.820242151618003845e-02,7.882913202047348022e-02,-1.201938614249229431e-01,1.357092708349227905e-01,2.117573916912078857e-01,1.134906485676765442e-01
-1.224616765975952148e-01,-2.572174668312072754e-01,1.411300897598266602e-01,1.107961833477020264e-01,8.538016676902770996e-02,6.314242631196975708e-02,4.368221759796142578e-02,1.875886507332324982e-02,-2.189080463722348213e-03,-3.578582406044006348e-02,-5.983353778719902039e-02,-7.890838384628295898e-02,-9.060685336589813232e-02,-1.017559841275215149e-01,-1.047165170311927795e-01,-1.281658113002777100e-01,-1.475318372249603271e-01,-2.208565622568130493e-01,-1.962167918682098389e-01,-2.094224840402603149e-01,7.721323519945144653e-02
4.657355695962905884e-02,-8.140690326690673828e-01,9.986574947834014893e-02,4.909099265933036804e-02,2.721086330711841583e-02,1.981461048126220703e-02,1.401916146278381348e-02,5.242022220045328140e-03,-8.403410203754901886e-03,-1.169161405414342880e-02,6.299694650806486607e-04,2.111923322081565857e-02,5.228535830974578857e-02,5.518003180623054504e-02,8.170478790998458862e-02,4.999038949608802795e-02,8.118731528520584106e-02,-1.185959056019783020e-01,1.388897001743316650e-01,2.144809663295745850e-01,1.177829429507255554e-01
6.526218354701995850e-02,-6.700129508972167969e-01,9.155776351690292358e-02,3.858317807316780090e-02,1.305840257555246353e-02,3.743446897715330124e-03,-3.520192811265587807e-03,-1.268901210278272629e-02,-2.659574337303638458e-02,-2.843988873064517975e-02,-1.156059093773365021e-02,1.389784086495637894e-02,5.251874402165412903e-02,6.464533507823944092e-02,1.003348380327224731e-01,7.559282332658767700e-02,1.098627895116806030e-01,-8.681923896074295044e-02,1.693446785211563110e-01,2.441243678331375122e-01,1.809464767575263977e-02
-2.098719775676727295e-01,6.421737074851989746e-01,-1.125129163265228271e-01,-8.142872899770736694e-02,-6.086697801947593689e-02,-4.627128317952156067e-02,-3.893079608678817749e-02,-3.527311980724334717e-02,-3.338328003883361816e-02,-3.832543641328811646e-02,-4.480048269033432007e-02,-4.984445124864578247e-02,-5.267312377691268921e-02,-4.920822009444236755e-02,-5.010968074202537537e-02,-4.594247415661811829e-02,-5.542018264532089233e-02,-1.628677360713481903e-02,-1.015236228704452515e-01,-1.445774137973785400e-01,3.414568901062011719e-01
6.080931425094604492e-02,-6.100939512252807617e-01,1.285901069641113281e-01,7.553412765264511108e-02,5.014371126890182495e-02,4.003179445862770081e-02,3.106701374053955078e-02,1.948715560138225555e-02,2.846924820914864540e-03,-3.113093320280313492e-03,7.365324068814516068e-03,2.571673691272735596e-02,5.246622115373611450e-02,5.150150507688522339e-02,7.508455961942672729e-02,4.002359509468078613e-02,6.703491508960723877e-02,-1.341985464096069336e-01,1.215644180774688721e-01,1.962293982505798340e-01,-2.868193015456199646e-02
9.561137855052947998e-02,4.528533816337585449e-01,-1.283215880393981934e-01,-8.438566327095031738e-02,-6.461227685213088989e-02,-6.425109505653381348e-02,-6.126840040087699890e-02,-5.032092705368995667e-02,-3.808257728815078735e-02,-3.068516217172145844e-02,-4.228422045707702637e-02,-5.827401205897331238e-02,-8.172436058521270752e-02,-7.029706239700317383e-02,-7.495319098234176636e-02,-1.935046724975109100e-02,-2.836686186492443085e-02,1.884844601154327393e-01,-4.927138611674308777e-02,-1.101876944303512573e-01,-4.588640853762626648e-02
