2.448991686105728149e-02,-3.007925261044874787e-05,-7.123207979020662606e-06,-6.333391866064630449e-06,-5.174409125174861401e-06,-4.355071268946630880e-06,-4.451805580174550414e-06,2.024302148129208945e-06,1.649062323849648237e-05,2.742360811680555344e-05,3.897088026860728860e-05,5.479486935655586421e-05,7.806556095601990819e-05,9.302019316237419844e-05,1.167882364825345576e-04,1.350918755633756518e-04,1.529409782961010933e-04,1.751476665958762169e-04,1.960397348739206791e-04,2.141244622180238366e-04
2.612260542809963226e-02,8.594773411750793457e-01,7.120476365089416504e-01,6.349205374717712402e-01,5.612821578979492188e-01,4.824560284614562988e-01,4.046387076377868652e-01,3.242314159870147705e-01,2.436663657426834106e-01,1.608108580112457275e-01,7.641629129648208618e-02,-5.891338922083377838e-03,-7.341882586479187012e-02,-1.190037280321121216e-01,-1.824256479740142822e-01,-2.458675950765609741e-01,-3.048359453678131104e-01,-3.726455271244049072e-01,-4.407635033130645752e-01,-5.042325258255004883e-01
3.441781178116798401e-02,-2.407824853435158730e-03,-2.508966019377112389e-03,-2.240080619230866432e-03,-1.940137939527630806e-03,-1.493309508077800274e-03,-1.218890422023832798e-03,-1.006386359222233295e-03,-9.098062291741371155e-04,-8.772857836447656155e-04,-8.439630619250237942e-04,-5.604182370007038116e-04,-1.582967088324949145e-04,2.550020872149616480e-04,7.720758439972996712e-04,1.212860224768519402e-03,1.552598667331039906e-03,2.029688563197851181e-03,2.496025292202830315e-03,2.904194174334406853e-03
2.160249277949333191e-02,1.684398651123046875e-01,1.592407673597335815e-01,1.443895548582077026e-01,1.292026340961456299e-01,1.140348091721534729e-01,9.901542216539382935e-02,8.349265903234481812e-02,6.813083589076995850e-02,5.258172377943992615e-02,3.691259026527404785e-02,2.056950889527797699e-02,5.136944819241762161e-03,-2.641618251800537109e-03,-5.490977317094802856e-03,-8.303994312882423401e-03,-1.096415892243385315e-02,-1.933049410581588745e-02,-3.176884725689888000e-02,-4.364700987935066223e-02
3.532847389578819275e-02,-1.608181046321988106e-03,-1.625597360543906689e-03,-1.452256808988749981e-03,-1.346775330603122711e-03,-1.196554978378117085e-03,-1.085889176465570927e-03,-9.888997301459312439e-04,-9.139697649516165257e-04,-8.686452638357877731e-04,-8.367610862478613853e-04,-4.653959476854652166e-04,-9.551634866511449218e-05,3.082656767219305038e-04,8.073552162386476994e-04,1.242540194652974606e-03,1.650402904488146305e-03,2.007909119129180908e-03,2.285837428644299507e-03,2.707403153181076050e-03
2.422394976019859314e-02,-1.063930802047252655e-03,-1.041381387040019035e-03,-1.022180425934493542e-03,-1.000875025056302547e-03,-9.771194308996200562e-04,-9.530764073133468628e-04,-9.277256904169917107e-04,-8.997731492854654789e-04,-8.722550119273364544e-04,-8.437830256298184395e-04,-8.086810121312737465e-04,-7.749648066237568855e-04,-7.396532455459237099e-04,-7.039000629447400570e-04,-6.146148662082850933e-04,-5.451919278129935265e-04,-4.700960707850754261e-04,-4.240759299136698246e-04,-3.958964662160724401e-04
-6.306166201829910278e-02,2.066983878612518311e-01,2.305021584033966064e-01,2.104618847370147705e-01,1.902448385953903198e-01,1.662754416465759277e-01,1.422655135393142700e-01,1.187430322170257568e-01,9.171775728464126587e-02,6.314089149236679077e-02,3.520978614687919617e-02,7.648780476301908493e-03,-1.508810557425022125e-02,-4.158182069659233093e-02,-7.198017090559005737e-02,-1.037720590829849243e-01,-1.359734535217285156e-01,-1.600386202335357666e-01,-1.820132136344909668e-01,-1.954376846551895142e-01
-4.539571106433868408e-01,5.061765909194946289e-01,3.943764567375183105e-01,3.818842470645904541e-01,3.700466752052307129e-01,3.549090325832366943e-01,3.409804105758666992e-01,3.269795775413513184e-01,3.106887340545654297e-01,2.954710125923156738e-01,2.808528840541839600e-01,2.637234330177307129e-01,2.479415833950042725e-01,2.317874729633331299e-01,2.140325754880905151e-01,1.980160176753997803e-01,1.825333535671234131e-01,1.679383665323257446e-01,1.527939289808273315e-01,1.375704705715179443e-01
-1.892502903938293457e-01,-1.782486140727996826e-01,-1.776133924722671509e-01,-1.829404681921005249e-01,-1.866118460893630981e-01,-1.907639950513839722e-01,-1.936173141002655029e-01,-1.958470940589904785e-01,-2.000039070844650269e-01,-2.027377188205718994e-01,-2.024625241756439209e-01,-2.016043514013290405e-01,-1.997354924678802490e-01,-1.959921717643737793e-01,-1.881412416696548462e-01,-1.819423288106918335e-01,-1.711379140615463257e-01,-1.571976095438003540e-01,-1.476692557334899902e-01,-1.352154910564422607e-01
3.509552031755447388e-02,-1.371163991279900074e-03,-1.394243561662733555e-03,-1.315992325544357300e-03,-1.248009852133691311e-03,-1.170793082565069199e-03,-1.085619325749576092e-03,-9.696562774479389191e-04,-9.198640473186969757e-04,-8.896586950868368149e-04,-6.250538281165063381e-04,-2.562862937338650227e-04,6.018924977979622781e-05,5.072223138995468616e-04,9.837780380621552467e-04,1.396713894791901112e-03,1.785947242751717567e-03,2.143761375918984413e-03,2.365723717957735062e-03,2.768056700006127357e-03
2.181714400649070740e-02,-6.319587826728820801e-01,-5.511856675148010254e-01,-4.854570031166076660e-01,-4.189454317092895508e-01,-3.529015481472015381e-01,-2.880695164203643799e-01,-2.232389152050018311e-01,-1.568223536014556885e-01,-9.585524350404739380e-02,-5.637264624238014221e-02,-2.478201501071453094e-02,-4.159112926572561264e-03,7.017656695097684860e-03,7.028372585773468018e-02,1.423236876726150513e-01,2.131846845149993896e-01,2.829957902431488037e-01,3.499513566493988037e-01,4.137573838233947754e-01
-2.625525370240211487e-02,-1.356505751609802246e-01,-2.429063431918621063e-02,2.779647149145603180e-02,8.215603232383728027e-02,1.340246647596359253e-01,1.850934922695159912e-01,2.331270277500152588e-01,2.794729471206665039e-01,3.246069252490997314e-01,3.679414093494415283e-01,4.054730534553527832e-01,4.397971630096435547e-01,4.684288799762725830e-01,4.941406846046447754e-01,5.139306783676147461e-01,5.295378565788269043e-01,5.412353873252868652e-01,5.493342876434326172e-01,5.524260997772216797e-01
-4.180822670459747314e-01,1.097158044576644897e-01,-4.796225402969866991e-04,-4.728806379716843367e-04,-4.667147877626121044e-04,-4.297182895243167877e-04,-4.045938840135931969e-04,-3.895860281772911549e-04,-3.479127772152423859e-03,-1.007766462862491608e-02,-1.610126905143260956e-02,-2.141197584569454193e-02,-2.305765077471733093e-02,-2.389562316238880157e-02,-2.595398575067520142e-02,-2.725203707814216614e-02,-2.863161079585552216e-02,-3.046241961419582367e-02,-3.266545757651329041e-02,-3.305741026997566223e-02
4.040068760514259338e-02,-6.387459039688110352e-01,-5.648697018623352051e-01,-5.250598192214965820e-01,-4.841502308845520020e-01,-4.426991939544677734e-01,-4.009908139705657959e-01,-3.556038141250610352e-01,-3.089235126972198486e-01,-2.604148983955383301e-01,-2.092364281415939331e-01,-1.581688225269317627e-01,-1.059888154268264771e-01,-5.045273527503013611e-02,-1.249660924077033997e-02,5.101955030113458633e-03,3.975841030478477478e-02,8.448345214128494263e-02,1.301657110452651978e-01,1.760119646787643433e-01
